date,product_id,store_id,stock_on_hand,stock_physical_truth,reorder_point,stockout_flag
2025-01-15,P1004,S02,15,15,26,0
2025-01-16,P1004,S02,0,0,26,1
2025-01-17,P1004,S02,0,0,26,1
2025-01-18,P1004,S02,0,0,26,1
2025-01-19,P1004,S02,0,0,26,1
2025-01-20,P1004,S02,0,0,26,1
2025-01-21,P1004,S02,49,49,26,0
2025-01-22,P1004,S02,41,41,26,0
2025-01-23,P1004,S02,30,30,26,0
2025-01-24,P1004,S02,26,26,26,0
2025-01-25,P1004,S02,11,11,26,0
2025-01-26,P1004,S02,0,0,26,1
2025-01-27,P1004,S02,0,0,26,1
2025-01-28,P1004,S02,0,0,26,1
2025-01-29,P1004,S02,45,45,26,0
2025-01-30,P1004,S02,29,29,26,0
2025-01-31,P1004,S02,4,4,26,0
2025-02-01,P1004,S02,0,0,26,1
2025-02-02,P1004,S02,0,0,26,1
2025-02-03,P1004,S02,46,46,26,0
2025-02-04,P1004,S02,31,31,26,0
2025-02-05,P1004,S02,16,16,26,0
2025-02-06,P1004,S02,0,0,26,0
2025-02-07,P1004,S02,0,0,26,1
2025-02-08,P1004,S02,39,39,26,0
2025-02-09,P1004,S02,33,33,26,0
2025-02-10,P1004,S02,25,25,26,0
2025-02-11,P1004,S02,13,13,26,0
2025-02-12,P1004,S02,3,3,26,0
2025-02-13,P1004,S02,0,0,26,1
2025-02-14,P1004,S02,0,0,26,1
2025-02-15,P1004,S02,38,38,26,0
2025-02-16,P1004,S02,20,20,26,0
2025-02-17,P1004,S02,3,3,26,0
2025-02-18,P1004,S02,0,0,26,1
2025-02-19,P1004,S02,50,50,26,0
2025-02-20,P1004,S02,37,37,26,0
2025-02-21,P1004,S02,24,24,26,0
2025-02-22,P1004,S02,13,13,26,0
2025-02-23,P1004,S02,0,0,26,0
2025-02-24,P1004,S02,46,46,26,0
2025-02-25,P1004,S02,38,38,26,0
2025-02-26,P1004,S02,29,29,26,0
2025-02-27,P1004,S02,9,9,26,0
2025-02-28,P1004,S02,0,0,26,0
2025-03-01,P1004,S02,0,0,26,1
2025-03-02,P1004,S02,50,50,26,0
2025-03-03,P1004,S02,40,40,26,0
2025-03-04,P1004,S02,29,29,26,0
2025-03-05,P1004,S02,9,9,26,0
2025-03-06,P1004,S02,0,0,26,1
2025-03-07,P1004,S02,0,0,26,1
2025-03-08,P1004,S02,0,0,26,1
2025-03-09,P1004,S02,42,42,26,0
2025-03-10,P1004,S02,33,33,26,0
2025-03-11,P1004,S02,21,21,26,0
2025-03-12,P1004,S02,10,10,26,0
2025-03-13,P1004,S02,2,2,26,0
2025-03-14,P1004,S02,50,50,26,0
2025-03-15,P1004,S02,34,34,26,0
2025-03-16,P1004,S02,19,19,26,0
2025-03-17,P1004,S02,0,0,26,1
2025-03-18,P1004,S02,0,0,26,1
2025-03-19,P1004,S02,45,45,26,0
2025-03-20,P1004,S02,17,17,26,0
2025-03-21,P1004,S02,0,0,26,1
2025-03-22,P1004,S02,0,0,26,1
2025-03-23,P1004,S02,0,0,26,1
2025-03-24,P1004,S02,0,0,26,1
2025-03-25,P1004,S02,0,0,26,1
2025-03-26,P1004,S02,0,0,26,1
2025-03-27,P1004,S02,51,51,26,0
2025-03-28,P1004,S02,39,39,26,0
2025-03-29,P1004,S02,27,27,26,0
2025-03-30,P1004,S02,4,4,26,0
2025-03-31,P1004,S02,0,0,26,1
2025-04-01,P1004,S02,0,0,26,1
2025-04-02,P1004,S02,45,45,26,0
2025-04-03,P1004,S02,37,37,26,0
2025-04-04,P1004,S02,26,26,26,0
2025-04-05,P1004,S02,15,15,26,0
2025-04-06,P1004,S02,0,0,26,1
2025-04-07,P1004,S02,0,0,26,1
2025-04-08,P1004,S02,0,0,26,1
2025-04-09,P1004,S02,0,0,26,1
2025-04-10,P1004,S02,45,45,26,0
2025-04-11,P1004,S02,41,41,26,0
2025-04-12,P1004,S02,29,29,26,0
2025-04-13,P1004,S02,11,11,26,0
2025-04-14,P1004,S02,1,1,26,0
2025-04-15,P1004,S02,0,0,26,1
2025-04-16,P1004,S02,0,0,26,1
2025-04-17,P1004,S02,0,0,26,1
2025-04-18,P1004,S02,45,45,26,0
2025-04-19,P1004,S02,27,27,26,0
2025-04-20,P1004,S02,16,14,26,0
2025-04-21,P1004,S02,0,0,26,1
2025-04-22,P1004,S02,0,0,26,1
2025-04-23,P1004,S02,43,43,26,0
2025-04-24,P1004,S02,31,31,26,0
2025-04-25,P1004,S02,18,18,26,0
2025-04-26,P1004,S02,7,7,26,0
2025-04-27,P1004,S02,0,0,26,1
2025-04-28,P1004,S02,0,0,26,1
2025-04-29,P1004,S02,0,0,26,1
2025-04-30,P1004,S02,47,47,26,0
2025-05-01,P1004,S02,27,27,26,0
2025-05-02,P1004,S02,10,10,26,0
2025-05-03,P1004,S02,0,0,26,1
2025-05-04,P1004,S02,0,0,26,1
2025-05-05,P1004,S02,0,0,26,1
2025-05-06,P1004,S02,0,0,26,1
2025-05-07,P1004,S02,0,0,26,1
2025-05-08,P1004,S02,0,0,26,1
2025-05-09,P1004,S02,0,0,26,1
2025-05-10,P1004,S02,41,41,26,0
2025-05-11,P1004,S02,20,20,26,0
2025-05-12,P1004,S02,13,13,26,0
2025-05-13,P1004,S02,0,0,26,1
2025-05-14,P1004,S02,0,0,26,1
2025-05-15,P1004,S02,46,46,26,0
2025-05-16,P1004,S02,36,36,26,0
2025-05-17,P1004,S02,19,19,26,0
2025-05-18,P1004,S02,1,1,26,0
2025-05-19,P1004,S02,0,0,26,1
2025-05-20,P1004,S02,55,55,26,0
2025-05-21,P1004,S02,43,43,26,0
2025-05-22,P1004,S02,30,30,26,0
2025-05-23,P1004,S02,22,22,26,0
2025-05-24,P1004,S02,9,9,26,0
2025-05-25,P1004,S02,0,0,26,1
2025-05-26,P1004,S02,49,49,26,0
2025-05-27,P1004,S02,26,26,26,0
2025-05-28,P1004,S02,16,16,26,0
2025-05-29,P1004,S02,2,2,26,0
2025-05-30,P1004,S02,55,55,26,0
2025-05-31,P1004,S02,40,40,26,0
2025-06-01,P1004,S02,31,31,26,0
2025-06-02,P1004,S02,17,17,26,0
2025-06-03,P1004,S02,12,12,26,0
2025-06-04,P1004,S02,4,4,26,0
2025-06-05,P1004,S02,43,43,26,0
2025-06-06,P1004,S02,32,32,26,0
2025-06-07,P1004,S02,19,19,26,0
2025-06-08,P1004,S02,10,10,26,0
2025-06-09,P1004,S02,0,0,26,0
2025-06-10,P1004,S02,50,50,26,0
2025-06-11,P1004,S02,36,36,26,0
2025-06-12,P1004,S02,18,18,26,0
2025-06-13,P1004,S02,7,7,26,0
2025-06-14,P1004,S02,0,0,26,1
2025-06-15,P1004,S02,0,0,26,1
2025-06-16,P1004,S02,0,0,26,1
2025-06-17,P1004,S02,49,49,26,0
2025-06-18,P1004,S02,40,40,26,0
2025-06-19,P1004,S02,25,25,26,0
2025-06-20,P1004,S02,10,10,26,0
2025-06-21,P1004,S02,0,0,26,1
2025-06-22,P1004,S02,51,50,26,0
2025-06-23,P1004,S02,35,35,26,0
2025-06-24,P1004,S02,27,27,26,0
2025-06-25,P1004,S02,16,16,26,0
2025-06-26,P1004,S02,7,7,26,0
2025-06-27,P1004,S02,0,0,26,1
2025-06-28,P1004,S02,0,0,26,1
2025-06-29,P1004,S02,0,0,26,1
2025-01-01,P1005,S02,27,27,22,0
2025-01-02,P1005,S02,14,14,22,0
2025-01-03,P1005,S02,3,3,22,0
2025-01-04,P1005,S02,0,0,22,1
2025-01-05,P1005,S02,0,0,22,1
2025-01-06,P1005,S02,0,0,22,1
2025-01-07,P1005,S02,0,0,22,1
2025-01-08,P1005,S02,40,40,22,0
2025-01-09,P1005,S02,27,27,22,0
2025-01-10,P1005,S02,17,17,22,0
2025-01-11,P1005,S02,10,10,22,0
2025-01-12,P1005,S02,0,0,22,1
2025-01-13,P1005,S02,0,0,22,1
2025-01-14,P1005,S02,0,0,22,1
2025-01-15,P1005,S02,0,0,22,1
2025-01-16,P1005,S02,0,0,22,1
2025-01-17,P1005,S02,0,0,22,1
2025-01-18,P1005,S02,29,29,22,0
2025-01-19,P1005,S02,14,14,22,0
2025-01-20,P1005,S02,4,4,22,0
2025-01-21,P1005,S02,0,0,22,1
2025-01-22,P1005,S02,40,40,22,0
2025-01-23,P1005,S02,24,24,22,0
2025-01-24,P1005,S02,11,11,22,0
2025-01-25,P1005,S02,2,2,22,0
2025-01-26,P1005,S02,0,0,22,1
2025-01-27,P1005,S02,33,33,22,0
2025-01-28,P1005,S02,23,23,22,0
2025-01-29,P1005,S02,17,17,22,0
2025-01-30,P1005,S02,10,10,22,0
2025-01-31,P1005,S02,0,0,22,1
2025-02-01,P1005,S02,38,38,22,0
2025-02-02,P1005,S02,21,21,22,0
2025-02-03,P1005,S02,0,0,22,1
2025-02-04,P1005,S02,0,0,22,1
2025-02-05,P1005,S02,0,0,22,1
2025-02-06,P1005,S02,35,35,22,0
2025-02-07,P1005,S02,25,25,22,0
2025-02-08,P1005,S02,20,20,22,0
2025-02-09,P1005,S02,9,9,22,0
2025-02-10,P1005,S02,5,5,22,0
2025-02-11,P1005,S02,49,49,22,0
2025-02-12,P1005,S02,42,42,22,0
2025-02-13,P1005,S02,35,35,22,0
2025-02-14,P1005,S02,24,24,22,0
2025-02-15,P1005,S02,9,9,22,0
2025-02-16,P1005,S02,0,0,22,1
2025-02-17,P1005,S02,0,0,22,1
2025-02-18,P1005,S02,0,0,22,1
2025-02-19,P1005,S02,0,0,22,1
2025-02-20,P1005,S02,0,0,22,1
2025-02-21,P1005,S02,0,0,22,1
2025-02-22,P1005,S02,0,0,22,1
2025-02-23,P1005,S02,40,40,22,0
2025-02-24,P1005,S02,32,32,22,0
2025-02-25,P1005,S02,19,19,22,0
2025-02-26,P1005,S02,18,18,22,0
2025-02-27,P1005,S02,6,6,22,0
2025-02-28,P1005,S02,0,0,22,1
2025-03-01,P1005,S02,0,0,22,1
2025-03-02,P1005,S02,0,0,22,1
2025-03-03,P1005,S02,0,0,22,1
2025-03-04,P1005,S02,46,46,22,0
2025-03-05,P1005,S02,36,36,22,0
2025-03-06,P1005,S02,22,22,22,0
2025-03-07,P1005,S02,11,11,22,0
2025-03-08,P1005,S02,5,5,22,0
2025-03-09,P1005,S02,0,0,22,1
2025-03-10,P1005,S02,0,0,22,1
2025-03-11,P1005,S02,0,0,22,1
2025-03-12,P1005,S02,0,0,22,1
2025-03-13,P1005,S02,37,37,22,0
2025-03-14,P1005,S02,26,26,22,0
2025-03-15,P1005,S02,10,7,22,0
2025-03-16,P1005,S02,0,0,22,1
2025-03-17,P1005,S02,0,0,22,1
2025-03-18,P1005,S02,38,38,22,0
2025-03-19,P1005,S02,17,17,22,0
2025-03-20,P1005,S02,0,0,22,0
2025-03-21,P1005,S02,0,0,22,1
2025-03-22,P1005,S02,36,36,22,0
2025-03-23,P1005,S02,12,12,22,0
2025-03-24,P1005,S02,1,1,22,0
2025-03-25,P1005,S02,0,0,22,1
2025-03-26,P1005,S02,0,0,22,1
2025-03-27,P1005,S02,0,0,22,1
2025-03-28,P1005,S02,0,0,22,1
2025-03-29,P1005,S02,0,0,22,1
2025-03-30,P1005,S02,0,0,22,1
2025-03-31,P1005,S02,41,41,22,0
2025-04-01,P1005,S02,34,34,22,0
2025-04-02,P1005,S02,27,27,22,0
2025-04-03,P1005,S02,15,15,22,0
2025-04-04,P1005,S02,4,4,22,0
2025-04-05,P1005,S02,0,0,22,1
2025-04-06,P1005,S02,39,39,22,0
2025-04-07,P1005,S02,23,23,22,0
2025-04-08,P1005,S02,13,13,22,0
2025-04-09,P1005,S02,1,1,22,0
2025-04-10,P1005,S02,0,0,22,1
2025-04-11,P1005,S02,34,34,22,0
2025-04-12,P1005,S02,20,20,22,0
2025-04-13,P1005,S02,9,9,22,0
2025-04-14,P1005,S02,0,0,22,1
2025-04-15,P1005,S02,44,44,22,0
2025-04-16,P1005,S02,30,30,22,0
2025-04-17,P1005,S02,16,16,22,0
2025-04-18,P1005,S02,3,3,22,0
2025-04-19,P1005,S02,0,0,22,1
2025-04-20,P1005,S02,39,39,22,0
2025-04-21,P1005,S02,33,33,22,0
2025-04-22,P1005,S02,21,21,22,0
2025-04-23,P1005,S02,16,16,22,0
2025-04-24,P1005,S02,1,1,22,0
2025-04-25,P1005,S02,44,44,22,0
2025-04-26,P1005,S02,31,31,22,0
2025-04-27,P1005,S02,16,16,22,0
2025-04-28,P1005,S02,5,5,22,0
2025-04-29,P1005,S02,0,0,22,1
2025-04-30,P1005,S02,0,0,22,1
2025-05-01,P1005,S02,39,39,22,0
2025-05-02,P1005,S02,21,21,22,0
2025-05-03,P1005,S02,0,0,22,1
2025-05-04,P1005,S02,0,0,22,1
2025-05-05,P1005,S02,0,0,22,1
2025-05-06,P1005,S02,0,0,22,1
2025-05-07,P1005,S02,36,36,22,0
2025-05-08,P1005,S02,21,21,22,0
2025-05-09,P1005,S02,15,15,22,0
2025-05-10,P1005,S02,3,3,22,0
2025-05-11,P1005,S02,41,41,22,0
2025-05-12,P1005,S02,30,30,22,0
2025-05-13,P1005,S02,22,22,22,0
2025-05-14,P1005,S02,12,12,22,0
2025-05-15,P1005,S02,0,0,22,1
2025-05-16,P1005,S02,0,0,22,1
2025-05-17,P1005,S02,37,37,22,0
2025-05-18,P1005,S02,20,20,22,0
2025-05-19,P1005,S02,8,8,22,0
2025-05-20,P1005,S02,0,0,22,1
2025-05-21,P1005,S02,44,44,22,0
2025-05-22,P1005,S02,36,36,22,0
2025-05-23,P1005,S02,24,24,22,0
2025-05-24,P1005,S02,12,12,22,0
2025-05-25,P1005,S02,0,0,22,0
2025-05-26,P1005,S02,0,0,22,1
2025-05-27,P1005,S02,0,0,22,1
2025-05-28,P1005,S02,0,0,22,1
2025-05-29,P1005,S02,0,0,22,1
2025-05-30,P1005,S02,0,0,22,1
2025-05-31,P1005,S02,0,0,22,1
2025-06-01,P1005,S02,40,40,22,0
2025-06-02,P1005,S02,36,36,22,0
2025-06-03,P1005,S02,26,26,22,0
2025-06-04,P1005,S02,18,18,22,0
2025-06-05,P1005,S02,6,6,22,0
2025-06-06,P1005,S02,0,0,22,1
2025-06-07,P1005,S02,36,36,22,0
2025-06-08,P1005,S02,16,16,22,0
2025-06-09,P1005,S02,13,13,22,0
2025-06-10,P1005,S02,0,0,22,0
2025-06-11,P1005,S02,0,0,22,1
2025-06-12,P1005,S02,0,0,22,1
2025-06-13,P1005,S02,0,0,22,1
2025-06-14,P1005,S02,0,0,22,1
2025-06-15,P1005,S02,0,0,22,1
2025-06-16,P1005,S02,42,42,22,0
2025-06-17,P1005,S02,34,34,22,0
2025-06-18,P1005,S02,27,27,22,0
2025-06-19,P1005,S02,12,12,22,0
2025-06-20,P1005,S02,10,10,22,0
2025-06-21,P1005,S02,0,0,22,1
2025-06-22,P1005,S02,43,43,22,0
2025-06-23,P1005,S02,34,34,22,0
2025-06-24,P1005,S02,27,27,22,0
2025-06-25,P1005,S02,18,18,22,0
2025-06-26,P1005,S02,6,6,22,0
2025-06-27,P1005,S02,0,0,22,1
2025-06-28,P1005,S02,43,43,22,0
2025-06-29,P1005,S02,34,34,22,0
2025-01-01,P1006,S02,54,54,39,0
2025-01-02,P1006,S02,34,32,39,0
2025-01-03,P1006,S02,8,8,39,0
2025-01-04,P1006,S02,0,0,39,1
2025-01-05,P1006,S02,0,0,39,1
2025-01-06,P1006,S02,0,0,39,1
2025-01-07,P1006,S02,0,0,39,1
2025-01-08,P1006,S02,0,0,39,1
2025-01-09,P1006,S02,0,0,39,1
2025-01-10,P1006,S02,76,76,39,0
2025-01-11,P1006,S02,62,62,39,0
2025-01-12,P1006,S02,40,40,39,0
2025-01-13,P1006,S02,24,23,39,0
2025-01-14,P1006,S02,0,0,39,1
2025-01-15,P1006,S02,0,0,39,1
2025-01-16,P1006,S02,71,71,39,0
2025-01-17,P1006,S02,54,54,39,0
2025-01-18,P1006,S02,34,34,39,0
2025-01-19,P1006,S02,7,7,39,0
2025-01-20,P1006,S02,0,0,39,1
2025-01-21,P1006,S02,0,0,39,1
2025-01-22,P1006,S02,72,72,39,0
2025-01-23,P1006,S02,55,55,39,0
2025-01-24,P1006,S02,31,31,39,0
2025-01-25,P1006,S02,9,9,39,0
2025-01-26,P1006,S02,0,0,39,1
2025-01-27,P1006,S02,0,0,39,1
2025-01-28,P1006,S02,0,0,39,1
2025-01-29,P1006,S02,0,0,39,1
2025-01-30,P1006,S02,0,0,39,1
2025-01-31,P1006,S02,67,67,39,0
2025-02-01,P1006,S02,47,47,39,0
2025-02-02,P1006,S02,4,4,39,0
2025-02-03,P1006,S02,0,0,39,1
2025-02-04,P1006,S02,0,0,39,1
2025-02-05,P1006,S02,57,57,39,0
2025-02-06,P1006,S02,32,32,39,0
2025-02-07,P1006,S02,16,16,39,0
2025-02-08,P1006,S02,0,0,39,0
2025-02-09,P1006,S02,0,0,39,1
2025-02-10,P1006,S02,69,69,39,0
2025-02-11,P1006,S02,49,49,39,0
2025-02-12,P1006,S02,29,29,39,0
2025-02-13,P1006,S02,12,12,39,0
2025-02-14,P1006,S02,0,0,39,1
2025-02-15,P1006,S02,0,0,39,1
2025-02-16,P1006,S02,0,0,39,1
2025-02-17,P1006,S02,0,0,39,1
2025-02-18,P1006,S02,0,0,39,1
2025-02-19,P1006,S02,0,0,39,1
2025-02-20,P1006,S02,75,75,39,0
2025-02-21,P1006,S02,57,57,39,0
2025-02-22,P1006,S02,35,35,39,0
2025-02-23,P1006,S02,16,16,39,0
2025-02-24,P1006,S02,0,0,39,1
2025-02-25,P1006,S02,72,72,39,0
2025-02-26,P1006,S02,50,50,39,0
2025-02-27,P1006,S02,39,39,39,0
2025-02-28,P1006,S02,19,19,39,0
2025-03-01,P1006,S02,0,0,39,1
2025-03-02,P1006,S02,60,60,39,0
2025-03-03,P1006,S02,46,46,39,0
2025-03-04,P1006,S02,27,27,39,0
2025-03-05,P1006,S02,4,4,39,0
2025-03-06,P1006,S02,0,0,39,1
2025-03-07,P1006,S02,69,69,39,0
2025-03-08,P1006,S02,42,42,39,0
2025-03-09,P1006,S02,18,18,39,0
2025-03-10,P1006,S02,0,0,39,1
2025-03-11,P1006,S02,0,0,39,1
2025-03-12,P1006,S02,0,0,39,1
2025-03-13,P1006,S02,78,78,39,0
2025-03-14,P1006,S02,56,56,39,0
2025-03-15,P1006,S02,30,30,39,0
2025-03-16,P1006,S02,11,11,39,0
2025-03-17,P1006,S02,0,0,39,1
2025-03-18,P1006,S02,0,0,39,1
2025-03-19,P1006,S02,0,0,39,1
2025-03-20,P1006,S02,56,56,39,0
2025-03-21,P1006,S02,16,16,39,0
2025-03-22,P1006,S02,0,0,39,1
2025-03-23,P1006,S02,0,0,39,1
2025-03-24,P1006,S02,0,0,39,1
2025-03-25,P1006,S02,0,0,39,1
2025-03-26,P1006,S02,0,0,39,1
2025-03-27,P1006,S02,0,0,39,1
2025-03-28,P1006,S02,72,72,39,0
2025-03-29,P1006,S02,43,43,39,0
2025-03-30,P1006,S02,21,21,39,0
2025-03-31,P1006,S02,6,6,39,0
2025-04-01,P1006,S02,0,0,39,1
2025-04-02,P1006,S02,0,0,39,1
2025-04-03,P1006,S02,0,0,39,1
2025-04-04,P1006,S02,0,0,39,1
2025-04-05,P1006,S02,65,64,39,0
2025-04-06,P1006,S02,43,43,39,0
2025-04-07,P1006,S02,26,26,39,0
2025-04-08,P1006,S02,16,16,39,0
2025-04-09,P1006,S02,0,0,39,1
2025-04-10,P1006,S02,74,74,39,0
2025-04-11,P1006,S02,60,60,39,0
2025-04-12,P1006,S02,41,41,39,0
2025-04-13,P1006,S02,12,12,39,0
2025-04-14,P1006,S02,0,0,39,1
2025-04-15,P1006,S02,0,0,39,1
2025-04-16,P1006,S02,0,0,39,1
2025-04-17,P1006,S02,0,0,39,1
2025-04-18,P1006,S02,0,0,39,1
2025-04-19,P1006,S02,66,66,39,0
2025-04-20,P1006,S02,38,38,39,0
2025-04-21,P1006,S02,24,24,39,0
2025-04-22,P1006,S02,13,13,39,0
2025-04-23,P1006,S02,80,80,39,0
2025-04-24,P1006,S02,65,63,39,0
2025-04-25,P1006,S02,52,52,39,0
2025-04-26,P1006,S02,28,28,39,0
2025-04-27,P1006,S02,2,2,39,0
2025-04-28,P1006,S02,0,0,39,1
2025-04-29,P1006,S02,72,72,39,0
2025-04-30,P1006,S02,49,48,39,0
2025-05-01,P1006,S02,20,20,39,0
2025-05-02,P1006,S02,0,0,39,1
2025-05-03,P1006,S02,0,0,39,1
2025-05-04,P1006,S02,63,63,39,0
2025-05-05,P1006,S02,35,35,39,0
2025-05-06,P1006,S02,8,8,39,0
2025-05-07,P1006,S02,0,0,39,1
2025-05-08,P1006,S02,0,0,39,1
2025-05-09,P1006,S02,0,0,39,1
2025-05-10,P1006,S02,0,0,39,1
2025-05-11,P1006,S02,72,72,39,0
2025-05-12,P1006,S02,53,53,39,0
2025-05-13,P1006,S02,33,33,39,0
2025-05-14,P1006,S02,24,24,39,0
2025-05-15,P1006,S02,12,12,39,0
2025-05-16,P1006,S02,0,0,39,1
2025-05-17,P1006,S02,0,0,39,1
2025-05-18,P1006,S02,67,67,39,0
2025-05-19,P1006,S02,45,45,39,0
2025-05-20,P1006,S02,28,28,39,0
2025-05-21,P1006,S02,9,9,39,0
2025-05-22,P1006,S02,0,0,39,1
2025-05-23,P1006,S02,0,0,39,1
2025-05-24,P1006,S02,70,68,39,0
2025-05-25,P1006,S02,49,49,39,0
2025-05-26,P1006,S02,34,34,39,0
2025-05-27,P1006,S02,11,11,39,0
2025-05-28,P1006,S02,0,0,39,1
2025-05-29,P1006,S02,68,68,39,0
2025-05-30,P1006,S02,52,52,39,0
2025-05-31,P1006,S02,32,32,39,0
2025-06-01,P1006,S02,18,18,39,0
2025-06-02,P1006,S02,0,0,39,0
2025-06-03,P1006,S02,75,75,39,0
2025-06-04,P1006,S02,64,64,39,0
2025-06-05,P1006,S02,49,49,39,0
2025-06-06,P1006,S02,33,33,39,0
2025-06-07,P1006,S02,4,4,39,0
2025-06-08,P1006,S02,0,0,39,1
2025-06-09,P1006,S02,67,67,39,0
2025-06-10,P1006,S02,52,52,39,0
2025-06-11,P1006,S02,39,39,39,0
2025-06-12,P1006,S02,26,26,39,0
2025-06-13,P1006,S02,3,3,39,0
2025-06-14,P1006,S02,72,72,39,0
2025-06-15,P1006,S02,44,44,39,0
2025-06-16,P1006,S02,25,25,39,0
2025-06-17,P1006,S02,10,10,39,0
2025-06-18,P1006,S02,0,0,39,1
2025-06-19,P1006,S02,0,0,39,1
2025-06-20,P1006,S02,0,0,39,1
2025-06-21,P1006,S02,0,0,39,1
2025-06-22,P1006,S02,0,0,39,1
2025-06-23,P1006,S02,0,0,39,1
2025-06-24,P1006,S02,78,78,39,0
2025-06-25,P1006,S02,60,60,39,0
2025-06-26,P1006,S02,34,34,39,0
2025-06-27,P1006,S02,6,5,39,0
2025-06-28,P1006,S02,0,0,39,1
2025-06-29,P1006,S02,75,75,39,0
2025-01-01,P1007,S02,55,55,48,0
2025-01-02,P1007,S02,31,31,48,0
2025-01-03,P1007,S02,14,11,48,0
2025-01-04,P1007,S02,0,0,48,1
2025-01-05,P1007,S02,79,79,48,0
2025-01-06,P1007,S02,63,63,48,0
2025-01-07,P1007,S02,34,34,48,0
2025-01-08,P1007,S02,12,12,48,0
2025-01-09,P1007,S02,0,0,48,1
2025-01-10,P1007,S02,0,0,48,1
2025-01-11,P1007,S02,0,0,48,1
2025-01-12,P1007,S02,81,81,48,0
2025-01-13,P1007,S02,56,56,48,0
2025-01-14,P1007,S02,36,36,48,0
2025-01-15,P1007,S02,5,5,48,0
2025-01-16,P1007,S02,0,0,48,1
2025-01-17,P1007,S02,90,90,48,0
2025-01-18,P1007,S02,61,61,48,0
2025-01-19,P1007,S02,37,37,48,0
2025-01-20,P1007,S02,15,15,48,0
2025-01-21,P1007,S02,0,0,48,1
2025-01-22,P1007,S02,0,0,48,1
2025-01-23,P1007,S02,0,0,48,1
2025-01-24,P1007,S02,85,85,48,0
2025-01-25,P1007,S02,58,58,48,0
2025-01-26,P1007,S02,27,27,48,0
2025-01-27,P1007,S02,9,9,48,0
2025-01-28,P1007,S02,0,0,48,1
2025-01-29,P1007,S02,0,0,48,1
2025-01-30,P1007,S02,0,0,48,1
2025-01-31,P1007,S02,69,69,48,0
2025-02-01,P1007,S02,36,36,48,0
2025-02-02,P1007,S02,0,0,48,0
2025-02-03,P1007,S02,0,0,48,1
2025-02-04,P1007,S02,84,84,48,0
2025-02-05,P1007,S02,40,40,48,0
2025-02-06,P1007,S02,0,0,48,1
2025-02-07,P1007,S02,0,0,48,1
2025-02-08,P1007,S02,0,0,48,1
2025-02-09,P1007,S02,89,89,48,0
2025-02-10,P1007,S02,71,71,48,0
2025-02-11,P1007,S02,50,50,48,0
2025-02-12,P1007,S02,28,28,48,0
2025-02-13,P1007,S02,0,0,48,0
2025-02-14,P1007,S02,0,0,48,1
2025-02-15,P1007,S02,0,0,48,1
2025-02-16,P1007,S02,0,0,48,1
2025-02-17,P1007,S02,0,0,48,1
2025-02-18,P1007,S02,0,0,48,1
2025-02-19,P1007,S02,0,0,48,1
2025-02-20,P1007,S02,94,94,48,0
2025-02-21,P1007,S02,69,69,48,0
2025-02-22,P1007,S02,35,35,48,0
2025-02-23,P1007,S02,7,7,48,0
2025-02-24,P1007,S02,0,0,48,1
2025-02-25,P1007,S02,82,82,48,0
2025-02-26,P1007,S02,56,56,48,0
2025-02-27,P1007,S02,28,28,48,0
2025-02-28,P1007,S02,7,7,48,0
2025-03-01,P1007,S02,0,0,48,1
2025-03-02,P1007,S02,0,0,48,1
2025-03-03,P1007,S02,0,0,48,1
2025-03-04,P1007,S02,0,0,48,1
2025-03-05,P1007,S02,0,0,48,1
2025-03-06,P1007,S02,0,0,48,1
2025-03-07,P1007,S02,85,85,48,0
2025-03-08,P1007,S02,60,60,48,0
2025-03-09,P1007,S02,47,47,48,0
2025-03-10,P1007,S02,19,19,48,0
2025-03-11,P1007,S02,0,0,48,1
2025-03-12,P1007,S02,0,0,48,1
2025-03-13,P1007,S02,89,89,48,0
2025-03-14,P1007,S02,67,67,48,0
2025-03-15,P1007,S02,35,35,48,0
2025-03-16,P1007,S02,0,0,48,1
2025-03-17,P1007,S02,0,0,48,1
2025-03-18,P1007,S02,0,0,48,1
2025-03-19,P1007,S02,67,67,48,0
2025-03-20,P1007,S02,26,26,48,0
2025-03-21,P1007,S02,0,0,48,1
2025-03-22,P1007,S02,0,0,48,1
2025-03-23,P1007,S02,76,76,48,0
2025-03-24,P1007,S02,48,48,48,0
2025-03-25,P1007,S02,32,32,48,0
2025-03-26,P1007,S02,21,21,48,0
2025-03-27,P1007,S02,0,0,48,1
2025-03-28,P1007,S02,0,0,48,1
2025-03-29,P1007,S02,0,0,48,1
2025-03-30,P1007,S02,0,0,48,1
2025-03-31,P1007,S02,0,0,48,1
2025-04-01,P1007,S02,90,90,48,0
2025-04-02,P1007,S02,75,75,48,0
2025-04-03,P1007,S02,51,51,48,0
2025-04-04,P1007,S02,33,33,48,0
2025-04-05,P1007,S02,7,7,48,0
2025-04-06,P1007,S02,0,0,48,1
2025-04-07,P1007,S02,0,0,48,1
2025-04-08,P1007,S02,0,0,48,1
2025-04-09,P1007,S02,0,0,48,1
2025-04-10,P1007,S02,0,0,48,1
2025-04-11,P1007,S02,0,0,48,1
2025-04-12,P1007,S02,74,74,48,0
2025-04-13,P1007,S02,48,48,48,0
2025-04-14,P1007,S02,20,20,48,0
2025-04-15,P1007,S02,0,0,48,1
2025-04-16,P1007,S02,0,0,48,1
2025-04-17,P1007,S02,91,91,48,0
2025-04-18,P1007,S02,72,72,48,0
